"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"24762","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01_d05","8","106","8","8","0","98","0","6","475","6","6","0","469","0","12"
"24763","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01_d06","8","106","8","8","0","98","0","7","475","7","7","0","468","0","12"
"24764","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01_d07","8","106","8","8","0","98","0","9","475","9","9","0","466","0","12"
"24765","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01_d08","8","106","8","8","0","98","0","9","475","9","9","0","466","0","12"
"24766","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01_d09","8","106","8","8","0","98","0","9","475","9","9","0","466","0","12"
"24767","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"24768","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","sym","8","70","8","8","0","62","0","0","0","0","0","0","0","0","12"
"24769","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym","8","106","8","8","0","98","0","0","0","0","0","0","0","0","12"
"24770","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d01","0","0","0","0","0","0","0","4","387","4","4","0","383","0","12"
"24771","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d02","0","0","0","0","0","0","0","4","389","4","4","0","385","0","12"
"24772","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d03","0","0","0","0","0","0","0","5","391","5","5","0","386","0","11"
"24773","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d04","0","0","0","0","0","0","0","5","395","5","5","0","390","0","11"
"24774","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d05","0","0","0","0","0","0","0","6","397","6","6","0","391","0","10"
"24775","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d06","0","0","0","0","0","0","0","7","393","7","7","0","386","0","9"
"24776","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d07","0","0","0","0","0","0","0","11","392","11","11","0","381","0","6"
"24777","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d08","0","0","0","0","0","0","0","11","398","11","11","0","387","0","6"
"24778","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","d09","0","0","0","0","0","0","0","12","398","12","12","0","386","0","5"
"24779","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01","8","106","8","8","0","98","0","4","387","4","4","0","383","0","12"
"24780","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d02","8","106","8","8","0","98","0","4","389","4","4","0","385","0","12"
"24781","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d03","8","106","8","8","0","98","0","5","391","5","5","0","386","0","12"
"24782","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d04","8","106","8","8","0","98","0","5","395","5","5","0","390","0","12"
"24783","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d05","8","106","8","8","0","98","0","6","397","6","6","0","391","0","12"
"24784","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d06","8","106","8","8","0","98","0","7","393","7","7","0","386","0","12"
"24785","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d07","8","106","8","8","0","98","0","11","392","11","11","0","381","0","12"
"24786","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d08","8","106","8","8","0","98","0","11","398","11","11","0","387","0","12"
"24787","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d09","8","106","8","8","0","98","0","12","398","12","12","0","386","0","12"
"24788","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01_d02","8","106","8","8","0","98","0","8","776","8","8","0","768","0","12"
"24789","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01_d03","8","106","8","8","0","98","0","9","778","9","9","0","769","0","12"
"24790","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01_d04","8","106","8","8","0","98","0","9","782","9","9","0","773","0","12"
"24791","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01_d05","8","106","8","8","0","98","0","10","784","10","10","0","774","0","12"
"24792","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01_d06","8","106","8","8","0","98","0","11","780","11","11","0","769","0","12"
"24793","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01_d07","8","106","8","8","0","98","0","15","779","15","15","0","764","0","12"
"24794","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01_d08","8","106","8","8","0","98","0","15","785","15","15","0","770","0","12"
"24795","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","All","adm_sym_d01_d09","8","106","8","8","0","98","0","16","785","16","16","0","769","0","12"
